"","Row","Winding_numbers","CohortID","AnimalID","Time","Stage","Test","Treatment.x","Code","Apparatus","Date","Duration","Distance","Mean.speed","NE...time","NE...distance","NE...average.speed","NW...time","NW...distance","NW...average.speed","SE...time","SE...distance","SE...average.speed","SW...time","SW...distance","SW...average.speed","Island...distance.to.first.entry","Island...latency.to.first.entry","Thigmitaxis...time","Thigmitaxis...distance","Thigmitaxis...average.speed","Diet.x","Genotype","Sex","QA","PumpGroup","NameGroup","Source","CIVM_ID","Treatment.y","OldBadeaID","Geno","Sex_other","IDStripped","TestDate","Age_Substracted","DOB","Weight","Perfusion","Age_Months","Age_Imaging","Age_Years","Age_Label","Specimens.ID","DWI","GRE","T1","T2","Notes","AgeExVivoMRI","Diet.y","Age_Handling","Unnamed..28","age","Age_inMonths"
"4065","220404_4_Day5_T1_positions.csv",4.88581814477871,220404,"220404_4",1,"Day5",212,"E22_F_HFD","B","MWM_150","4/22/2022",10,1.507,0.15,1.7,0.5,0.294,0.6,0.197,0.329,1,0.319,0.331,6.8,0.49,0.072,1.421,5,0,0,NA,"HFD",NA,NA,"","XVII","4","In House","220404-4","HFD","220404-4","APOE22","female",220404,"4/4/22",11,"4/5/21","39","6/22/22",14.8,15,"1.22","","220404-4:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4066","220404_4_Day5_T2_positions.csv",8.11789740179999,220404,"220404_4",2,"Day5",225,"E22_F_HFD","B","MWM_150","4/22/2022",15.6,2.05,0.131,0,0,NA,0,0,NA,2.5,0.508,0.2,13.1,1.542,0.118,2.005,10.6,0.7,0.101,0.151,"HFD",NA,NA,"","XVII","4","In House","220404-4","HFD","220404-4","APOE22","female",220404,"4/4/22",11,"4/5/21","39","6/22/22",14.8,15,"1.22","","220404-4:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4067","220404_4_Day5_T3_positions.csv",3.36643067303261,220404,"220404_4",3,"Day5",238,"E22_F_HFD","B","MWM_150","4/22/2022",11.2,1.58,0.141,1.6,0.509,0.311,0.8,0.136,0.168,1.8,0.516,0.286,6.9,0.42,0.06,1.495,6.1,0,0,NA,"HFD",NA,NA,"","XVII","4","In House","220404-4","HFD","220404-4","APOE22","female",220404,"4/4/22",11,"4/5/21","39","6/22/22",14.8,15,"1.22","","220404-4:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4068","220404_4_Day5_T4_positions.csv",6.87141865959751,220404,"220404_4",4,"Day5",251,"E22_F_HFD","B","MWM_150","4/22/2022",17.1,2.22,0.13,1.3,0.299,0.223,0.3,0.058,0.216,2.8,0.618,0.218,12.6,1.245,0.099,2.174,12,0,0,NA,"HFD",NA,NA,"","XVII","4","In House","220404-4","HFD","220404-4","APOE22","female",220404,"4/4/22",11,"4/5/21","39","6/22/22",14.8,15,"1.22","","220404-4:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4069","220404_4_Probe_D5_T1_positions.csv",16.2564478307004,220404,"220404_4",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4070","220404_4_Probe_D8_T1_positions.csv",15.4276778015619,220404,"220404_4",1,"e_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4071","220404_5_Day1_T1_positions.csv",17.9070770777854,220404,"220404_5",1,"Day1",5,"E22_F_HFD","B","MWM_150","4/18/2022",47,8.349,0.178,6.6,1.32,0.201,17.5,3.268,0.187,4.2,0.933,0.224,18.7,2.828,0.151,8.262,41.9,12.3,2.165,0.176,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4072","220404_5_Day1_T2_positions.csv",16.5604267071888,220404,"220404_5",2,"Day1",18,"E22_F_HFD","B","MWM_150","4/18/2022",60,12.652,0.211,16.6,3.45,0.207,10.5,2.067,0.196,18,3.837,0.213,14.8,3.298,0.223,NA,NA,42.8,8.99,0.21,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4073","220404_5_Day1_T3_positions.csv",15.1346604795216,220404,"220404_5",3,"Day1",31,"E22_F_HFD","B","MWM_150","4/18/2022",60,13.607,0.227,17.7,3.962,0.223,16.5,3.283,0.199,16.4,4.011,0.245,9.4,2.35,0.25,NA,NA,27.9,6.12,0.219,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4074","220404_5_Day1_T4_positions.csv",9.56241146011896,220404,"220404_5",4,"Day1",44,"E22_F_HFD","B","MWM_150","4/18/2022",17.6,2.088,0.119,0,0,NA,0,0,NA,8.2,1.423,0.173,9.4,0.665,0.071,1.963,12.6,0.9,0.096,0.106,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4075","220404_5_Day2_T1_positions.csv",13.9068060863189,220404,"220404_5",1,"Day2",57,"E22_F_HFD","B","MWM_150","4/19/2022",60,13.337,0.222,13.3,2.971,0.224,10.4,2.466,0.238,21.7,4.56,0.21,14.7,3.34,0.228,NA,NA,40.2,9.299,0.231,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4076","220404_5_Day2_T2_positions.csv",5.52028837510548,220404,"220404_5",2,"Day2",70,"E22_F_HFD","B","MWM_150","4/19/2022",9.7,0.761,0.079,0,0,NA,0,0,NA,0.6,0.042,0.074,9.1,0.719,0.079,0.669,4.6,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4077","220404_5_Day2_T3_positions.csv",9.16884119584287,220404,"220404_5",3,"Day2",83,"E22_F_HFD","B","MWM_150","4/19/2022",16.1,1.78,0.111,0,0,NA,0,0,NA,5.6,0.796,0.143,10.5,0.983,0.093,1.653,11.1,1.2,0.179,0.154,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4078","220404_5_Day2_T4_positions.csv",16.6055607781464,220404,"220404_5",4,"Day2",96,"E22_F_HFD","B","MWM_150","4/19/2022",60,12.149,0.202,8.1,1.527,0.188,25.6,5.038,0.197,9.4,2.131,0.228,16.9,3.453,0.204,NA,NA,9.2,1.815,0.197,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4079","220404_5_Day3_T1_positions.csv",15.6574271129423,220404,"220404_5",1,"Day3",109,"E22_F_HFD","B","MWM_150","4/20/2022",40.8,6.713,0.165,7.8,1.428,0.183,14.3,2.393,0.168,7.8,1.636,0.209,10.9,1.256,0.115,6.625,35.8,6.6,0.874,0.133,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4080","220404_5_Day3_T2_positions.csv",5.74894269841217,220404,"220404_5",2,"Day3",122,"E22_F_HFD","B","MWM_150","4/20/2022",16.5,2.355,0.143,6.1,1.128,0.185,1.5,0.356,0.243,1.4,0.317,0.226,7.5,0.555,0.074,2.266,11.5,1.7,0.297,0.175,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4081","220404_5_Day3_T3_positions.csv",18.0137845611934,220404,"220404_5",3,"Day3",135,"E22_F_HFD","B","MWM_150","4/20/2022",60,12.428,0.207,11.6,2.418,0.209,18,3.347,0.186,14.4,3.087,0.215,16.1,3.576,0.222,NA,NA,21.4,4.207,0.197,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4082","220404_5_Day3_T4_positions.csv",10.5868466986372,220404,"220404_5",4,"Day3",148,"E22_F_HFD","B","MWM_150","4/20/2022",37.9,7.314,0.193,3.8,0.767,0.204,5.8,1.512,0.261,11.2,2.273,0.204,17.1,2.762,0.161,7.27,32.8,4.4,0.99,0.225,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4083","220404_5_Day4_T1_positions.csv",17.5808755011142,220404,"220404_5",1,"Day4",161,"E22_F_HFD","B","MWM_150","4/21/2022",60,11.91,0.199,9.5,2.056,0.216,18.9,3.646,0.193,13.3,2.348,0.176,18.3,3.86,0.211,NA,NA,19.6,3.015,0.154,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4084","220404_5_Day4_T2_positions.csv",8.21947026354466,220404,"220404_5",2,"Day4",174,"E22_F_HFD","B","MWM_150","4/21/2022",13.2,1.314,0.099,0,0,NA,6.9,0.953,0.138,0,0,NA,6.3,0.362,0.057,1.226,8.2,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4085","220404_5_Day4_T3_positions.csv",3.6141832400792,220404,"220404_5",3,"Day4",187,"E22_F_HFD","B","MWM_150","4/21/2022",10.6,1.193,0.112,1.9,0.242,0.127,2.1,0.516,0.246,0,0,NA,6.6,0.435,0.066,1.067,5.6,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4086","220404_5_Day4_T4_positions.csv",5.71155107841183,220404,"220404_5",4,"Day4",200,"E22_F_HFD","B","MWM_150","4/21/2022",12.3,1.276,0.104,0,0,NA,0,0,NA,0,0,NA,12.3,1.276,0.104,1.199,7.2,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4087","220404_5_Day5_T1_positions.csv",3.87497378542298,220404,"220404_5",1,"Day5",213,"E22_F_HFD","B","MWM_150","4/22/2022",5.9,0.223,0.038,0,0,NA,0,0,NA,0,0,NA,5.9,0.223,0.038,0.041,0.8,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4088","220404_5_Day5_T2_positions.csv",8.00881632965625,220404,"220404_5",2,"Day5",226,"E22_F_HFD","B","MWM_150","4/22/2022",16,2.124,0.133,0,0,NA,0,0,NA,7.5,1.452,0.192,8.4,0.672,0.08,2.038,10.9,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4089","220404_5_Day5_T3_positions.csv",5.70675163564409,220404,"220404_5",3,"Day5",239,"E22_F_HFD","B","MWM_150","4/22/2022",7,0.514,0.074,0,0,NA,0.8,0.087,0.104,0,0,NA,6.2,0.428,0.069,0.386,1.9,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4090","220404_5_Day5_T4_positions.csv",10.5435731512792,220404,"220404_5",4,"Day5",252,"E22_F_HFD","B","MWM_150","4/22/2022",24.9,3.391,0.136,1.4,0.271,0.192,1.2,0.214,0.173,3.5,0.707,0.204,18.8,2.198,0.117,3.3,19.8,0,0,NA,"HFD",NA,NA,"","XVII","5","In House","220404-5","HFD","220404-5","APOE22","female",220404,"4/4/22",9,"6/20/21","29","6/22/22",12.26666667,12,"1.01","","220404-5:1","","","","","","12.26666667","HFD",9.833333333,"",10,"12 months"
"4091","220404_5_Probe_D5_T1_positions.csv",20.8977708829139,220404,"220404_5",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4092","220404_5_Probe_D8_T1_positions.csv",16.720052203431,220404,"220404_5",1,"e_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4093","220404_6_Day1_T1_positions.csv",17.7283242359544,220404,"220404_6",1,"Day1",6,"E22_M_HFD","C","MWM_150","4/18/2022",60,11.374,0.19,23.7,4.121,0.174,0,0,NA,29.8,6.017,0.202,6.5,1.236,0.191,NA,NA,19.2,2.754,0.143,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4094","220404_6_Day1_T2_positions.csv",15.9070093348792,220404,"220404_6",2,"Day1",19,"E22_M_HFD","C","MWM_150","4/18/2022",60,11.212,0.187,24.8,4.14,0.167,20.8,4.099,0.197,4.8,1.055,0.22,9.6,1.917,0.2,NA,NA,38.1,7.248,0.19,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4095","220404_6_Day1_T3_positions.csv",19.2279246466135,220404,"220404_6",3,"Day1",32,"E22_M_HFD","C","MWM_150","4/18/2022",60,11.911,0.199,20.4,4.052,0.199,26.9,5.21,0.194,7.2,1.526,0.211,5.5,1.123,0.205,NA,NA,42.1,8.092,0.192,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4096","220404_6_Day1_T4_positions.csv",11.9222345574794,220404,"220404_6",4,"Day1",45,"E22_M_HFD","C","MWM_150","4/18/2022",34.3,4.868,0.142,0,0,NA,11.2,1.782,0.159,2.9,0.492,0.171,20.2,2.594,0.129,4.776,29.2,11.5,1.67,0.146,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4097","220404_6_Day2_T1_positions.csv",15.7822421004397,220404,"220404_6",1,"Day2",58,"E22_M_HFD","C","MWM_150","4/19/2022",60,12.663,0.211,21.3,3.982,0.187,9.8,2.269,0.231,16.1,3.724,0.232,12.8,2.687,0.209,NA,NA,41.8,8.78,0.21,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4098","220404_6_Day2_T2_positions.csv",15.0963154544246,220404,"220404_6",2,"Day2",71,"E22_M_HFD","C","MWM_150","4/19/2022",60,12.831,0.214,7,1.632,0.233,11.9,2.676,0.224,20.1,4.227,0.211,21,4.297,0.204,NA,NA,44.6,9.565,0.215,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4099","220404_6_Day2_T3_positions.csv",17.779961899951,220404,"220404_6",3,"Day2",84,"E22_M_HFD","C","MWM_150","4/19/2022",60,12.786,0.213,3.8,0.875,0.23,12.8,2.231,0.174,20.3,4.449,0.219,23.1,5.231,0.226,NA,NA,24.3,4.726,0.195,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4100","220404_6_Day2_T4_positions.csv",16.9380607977274,220404,"220404_6",4,"Day2",97,"E22_M_HFD","C","MWM_150","4/19/2022",60,12.162,0.203,4.9,1.133,0.23,9.1,1.727,0.189,20.4,4.38,0.214,25.5,4.922,0.193,NA,NA,44.9,8.98,0.2,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4101","220404_6_Day3_T1_positions.csv",10.483971664722,220404,"220404_6",1,"Day3",110,"E22_M_HFD","C","MWM_150","4/20/2022",22,2.858,0.13,1.5,0.153,0.1,12.6,2.186,0.173,0,0,NA,7.9,0.518,0.066,2.815,16.9,2.5,0.247,0.1,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4102","220404_6_Day3_T2_positions.csv",5.73021060067044,220404,"220404_6",2,"Day3",123,"E22_M_HFD","C","MWM_150","4/20/2022",17,2.54,0.15,1.6,0.312,0.197,2.3,0.629,0.269,0,0,NA,13,1.6,0.123,2.496,11.9,1,0.251,0.243,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4103","220404_6_Day3_T3_positions.csv",5.19703797270976,220404,"220404_6",3,"Day3",136,"E22_M_HFD","C","MWM_150","4/20/2022",8.6,0.889,0.103,0,0,NA,0,0,NA,1.6,0.336,0.21,7,0.553,0.079,0.713,3.6,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4104","220404_6_Day3_T4_positions.csv",4.50511607049397,220404,"220404_6",4,"Day3",149,"E22_M_HFD","C","MWM_150","4/20/2022",5.6,0.088,0.016,0,0,NA,0,0,NA,0,0,NA,5.6,0.088,0.016,NA,0.6,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4105","220404_6_Day4_T1_positions.csv",20.399104747575,220404,"220404_6",1,"Day4",162,"E22_M_HFD","C","MWM_150","4/21/2022",44.5,6.813,0.153,0,0,NA,0,0,NA,7.9,1.272,0.16,36.6,5.541,0.151,6.731,39.5,3.8,0.6,0.158,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4106","220404_6_Day4_T2_positions.csv",6.59589211273459,220404,"220404_6",2,"Day4",175,"E22_M_HFD","C","MWM_150","4/21/2022",11.4,0.912,0.08,0,0,NA,4.9,0.574,0.117,0,0,NA,6.5,0.339,0.052,0.828,6.4,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4107","220404_6_Day4_T3_positions.csv",6.07545101770516,220404,"220404_6",3,"Day4",188,"E22_M_HFD","C","MWM_150","4/21/2022",10.1,1.064,0.106,2.7,0.525,0.194,0,0,NA,0.1,0,0,7.3,0.538,0.074,0.976,5,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4108","220404_6_Day4_T4_positions.csv",2.50045932130631,220404,"220404_6",4,"Day4",201,"E22_M_HFD","C","MWM_150","4/21/2022",6.2,0.185,0.03,0,0,NA,0,0,NA,0,0,NA,6.2,0.185,0.03,0.102,1.2,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4109","220404_6_Day5_T1_positions.csv",11.7258420817107,220404,"220404_6",1,"Day5",214,"E22_M_HFD","C","MWM_150","4/22/2022",22.5,2.507,0.112,0,0,NA,0,0,NA,6.4,0.94,0.147,16.1,1.568,0.097,2.465,17.4,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4110","220404_6_Day5_T2_positions.csv",16.9386910891012,220404,"220404_6",2,"Day5",227,"E22_M_HFD","C","MWM_150","4/22/2022",40.3,5.194,0.129,2.3,0.412,0.176,0.6,0.096,0.16,12.9,1.887,0.146,24.5,2.8,0.114,5.153,35.3,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4111","220404_6_Day5_T3_positions.csv",5.40408056314868,220404,"220404_6",3,"Day5",240,"E22_M_HFD","C","MWM_150","4/22/2022",11.6,0.71,0.061,0,0,NA,3.2,0.31,0.096,0,0,NA,8.4,0.4,0.048,0.625,6.6,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4112","220404_6_Day5_T4_positions.csv",15.5662474326613,220404,"220404_6",4,"Day5",253,"E22_M_HFD","C","MWM_150","4/22/2022",28.3,2.796,0.099,4,0.48,0.121,5.6,0.578,0.103,3,0.272,0.09,15.8,1.466,0.093,2.749,23.3,0,0,NA,"HFD",NA,NA,"","XVII","6","In House","220404-6","HFD","220404-6","APOE22","male",220404,"4/4/22",11,"4/5/21","43","6/22/22",14.8,15,"1.22","","220404-6:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4113","220404_6_Probe_D5_T1_positions.csv",24.8345723944447,220404,"220404_6",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4114","220404_6_Probe_D8_T1_positions.csv",21.6455493513281,220404,"220404_6",1,"e_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4115","220404_7_Day1_T1_positions.csv",16.4646829085852,220404,"220404_7",1,"Day1",7,"E22_M_HFD","C","MWM_150","4/18/2022",27.7,2.489,0.09,0,0,NA,0,0,NA,6.5,0.725,0.112,21.3,1.763,0.083,2.391,22.7,7.8,0.668,0.086,"HFD",NA,NA,"","XVII","7","In House","220404-7","HFD","220404-7","APOE22","male",220404,"4/4/22",11,"4/5/21","51","6/22/22",14.8,15,"1.22","","220404-7:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
"4116","220404_7_Day1_T2_positions.csv",13.80722737838,220404,"220404_7",2,"Day1",20,"E22_M_HFD","C","MWM_150","4/18/2022",22.6,2.917,0.129,4.6,0.798,0.175,0,0,NA,10.9,1.587,0.146,7.1,0.532,0.074,2.826,17.5,9.6,1.392,0.145,"HFD",NA,NA,"","XVII","7","In House","220404-7","HFD","220404-7","APOE22","male",220404,"4/4/22",11,"4/5/21","51","6/22/22",14.8,15,"1.22","","220404-7:1","","","","","","14.8","HFD",12.36666667,"",12,"12 months"
