,Row,Winding_numbers,CohortID,AnimalID,Time,Stage,Test,Treatment.x,Code,Apparatus,Date,Duration,Distance,Mean.speed,NE...time,NE...distance,NE...average.speed,NW...time,NW...distance,NW...average.speed,SE...time,SE...distance,SE...average.speed,SW...time,SW...distance,SW...average.speed,Island...distance.to.first.entry,Island...latency.to.first.entry,Thigmitaxis...time,Thigmitaxis...distance,Thigmitaxis...average.speed,Diet.x,Genotype,Sex,QA,PumpGroup,NameGroup,Source,CIVM_ID,Treatment.y,OldBadeaID,Geno,Sex_other,IDStripped,TestDate,Age_Substracted,DOB,Weight,Perfusion,Age_Months,Age_Imaging,Age_Years,Age_Label,Specimens.ID,DWI,GRE,T1,T2,Notes,AgeExVivoMRI,Diet.y,Age_Handling,Unnamed..28,age,Age_inMonths,NormDist
2429,211004_12_Day3_T1_positions.csv,21.27966548,211004,211004_12,1,Day3,136,E4HN_F,B,MWM_150,10/13/21,60,9.341,0.156,23.7,3.327,0.14,19,2.5,0.132,7.8,1.763,0.225,9.5,1.75,0.185,NA,NA,7.1,0.762,0.108,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.419261232
2430,211004_12_Day3_T2_positions.csv,7.015429479,211004,211004_12,2,Day3,152,E4HN_F,B,MWM_150,10/13/21,16.5,0.688,0.042,2.2,0.224,0.102,1.1,0.107,0.1,0,0,NA,13.2,0.357,0.027,0.618,12.4,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.085834452
2431,211004_12_Day3_T3_positions.csv,7.063284044,211004,211004_12,3,Day3,168,E4HN_F,B,MWM_150,10/13/21,14.2,0.956,0.068,0,0,NA,0,0,NA,8.8,0.684,0.078,5.4,0.272,0.05,0.89,10.1,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.118562114
2432,211004_12_Day3_T4_positions.csv,6.325535888,211004,211004_12,4,Day3,184,E4HN_F,B,MWM_150,10/13/21,16.9,1.569,0.093,0,0,NA,0,0,NA,3.6,0.346,0.096,13.3,1.223,0.092,1.536,12.8,2.6,0.274,0.104,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.214182283
2433,211004_12_Day4_T1_positions.csv,10.8784146,211004,211004_12,1,Day4,200,E4HN_F,B,MWM_150,10/14/21,18.5,1.061,0.057,0,0,NA,1,0.186,0.192,5.4,0.22,0.041,12.2,0.655,0.054,0.995,14.5,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.089321684
2434,211004_12_Day4_T2_positions.csv,15.08122219,211004,211004_12,2,Day4,216,E4HN_F,B,MWM_150,10/14/21,33.6,2.758,0.082,13.9,0.951,0.068,12.2,1.177,0.096,1.3,0.318,0.239,6.1,0.311,0.051,2.721,29.5,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.171504377
2435,211004_12_Day4_T3_positions.csv,15.42450436,211004,211004_12,3,Day4,232,E4HN_F,B,MWM_150,10/14/21,28.5,2.331,0.082,6.2,0.463,0.075,12.8,1.311,0.102,0,0,NA,9.5,0.558,0.059,2.298,24.5,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.141922091
2436,211004_12_Day4_T4_positions.csv,13.49720112,211004,211004_12,4,Day4,248,E4HN_F,B,MWM_150,10/14/21,25.4,1.681,0.066,2.9,0.033,0.011,0,0,NA,9.3,0.713,0.076,13.2,0.935,0.071,1.646,21.3,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.115953417
2437,211004_12_Day5_T1_positions.csv,2.303956975,211004,211004_12,1,Day5,264,E4HN_F,B,MWM_150,10/15/21,6.6,0.135,0.02,0,0,NA,0,0,NA,0,0,NA,6.6,0.135,0.02,0.069,2.5,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.040860096
2438,211004_12_Day5_T2_positions.csv,4.730103367,211004,211004_12,2,Day5,280,E4HN_F,B,MWM_150,10/15/21,11.1,0.629,0.057,0,0,NA,0,0,NA,3.7,0.302,0.081,7.4,0.327,0.044,0.563,7,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.109771144
2439,211004_12_Day5_T3_positions.csv,16.69375768,211004,211004_12,3,Day5,296,E4HN_F,B,MWM_150,10/15/21,29.9,2.601,0.087,0,0,NA,17.8,1.527,0.086,0,0,NA,12.1,1.074,0.089,2.533,25.8,1.4,0.117,0.082,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.147000996
2440,211004_12_Day5_T4_positions.csv,15.18457133,211004,211004_12,4,Day5,312,E4HN_F,B,MWM_150,10/15/21,31.9,2.678,0.084,18.9,1.445,0.076,2.6,0.276,0.108,3,0.444,0.15,7.4,0.513,0.069,2.609,27.8,0,0,NA,Control,APOE44HN,Female,October2022scan,XII,40,In House,211004-15,Control,211004_12,APOE44HN,female,211004,10/4/21,12,10/4/20,21.3,12/1/17,14.1,14,1.166666667,,211004-15:1,N60159_m00-m48,N60160,93,32,,14.1,Control,12.13333333,,60,12 months,0.16546623
2441,211004_12_Probe_D5_T1_positions.csv,21.05748288,211004,211004_12,1,e_D5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2442,211004_12_Probe_D8_T1_positions.csv,21.53784907,211004,211004_12,1,e_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2443,211004_13_Day1_T1_positions.csv,21.96840228,211004,211004_13,1,Day1,9,E4HN_F,B,MWM_150,10/11/21,60,10.803,0.18,19,3.2,0.169,4.5,1.149,0.257,28.1,4.646,0.166,8.5,1.807,0.212,NA,NA,29.1,5.577,0.191,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.470341814
2444,211004_13_Day1_T2_positions.csv,22.67295558,211004,211004_13,2,Day1,25,E4HN_F,B,MWM_150,10/11/21,60,9.133,0.152,30.6,3.282,0.107,14,2.412,0.172,9.9,2.176,0.22,5.5,1.263,0.229,NA,NA,28.7,4.663,0.162,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.385798891
2445,211004_13_Day1_T3_positions.csv,19.54701939,211004,211004_13,3,Day1,41,E4HN_F,B,MWM_150,10/11/21,60,10.515,0.175,10.6,2.496,0.236,26.1,2.935,0.112,10.7,2.52,0.236,12.6,2.564,0.203,NA,NA,24.4,4.585,0.188,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.511753058
2446,211004_13_Day1_T4_positions.csv,18.3778868,211004,211004_13,4,Day1,57,E4HN_F,B,MWM_150,10/11/21,60,9.735,0.162,13.6,2.787,0.205,4.5,1.086,0.243,30.5,3.639,0.119,11.4,2.224,0.195,NA,NA,22.1,3.259,0.147,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.502376761
2447,211004_13_Day2_T1_positions.csv,20.69259668,211004,211004_13,1,Day2,73,E4HN_F,B,MWM_150,10/12/21,60,7.666,0.128,39.5,4.395,0.111,11.2,1.117,0.1,4.7,1.105,0.236,4.6,1.048,0.226,NA,NA,22.5,3.674,0.163,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.353392455
2448,211004_13_Day2_T2_positions.csv,18.86632494,211004,211004_13,2,Day2,89,E4HN_F,B,MWM_150,10/12/21,43.7,4.066,0.093,12.1,1.283,0.106,7,0.72,0.103,11.8,0.562,0.047,12.8,1.501,0.118,3.987,39.6,1.3,0.118,0.088,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.20466795
2449,211004_13_Day2_T3_positions.csv,10.05758017,211004,211004_13,3,Day2,105,E4HN_F,B,MWM_150,10/12/21,22,1.405,0.064,0,0,NA,0,0,NA,5,0.372,0.074,17,1.033,0.061,1.37,18,5.6,0.463,0.082,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.127062158
2450,211004_13_Day2_T4_positions.csv,11.94109992,211004,211004_13,4,Day2,121,E4HN_F,B,MWM_150,10/12/21,25.8,2.836,0.11,9.2,1.101,0.12,5.4,0.234,0.043,1.3,0.431,0.332,9.9,1.071,0.109,2.836,21.7,1.3,0.177,0.137,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.219146751
2451,211004_13_Day3_T1_positions.csv,14.81246048,211004,211004_13,1,Day3,137,E4HN_F,B,MWM_150,10/13/21,29.1,2.829,0.097,1.3,0.12,0.094,17.7,1.583,0.09,0,0,NA,10.2,1.126,0.11,2.792,25.1,2.1,0.296,0.143,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.178909538
2452,211004_13_Day3_T2_positions.csv,21.83865109,211004,211004_13,2,Day3,153,E4HN_F,B,MWM_150,10/13/21,60,10.237,0.171,18.4,2.31,0.126,4.6,1.052,0.229,27.8,5.06,0.182,9.2,1.815,0.197,NA,NA,6.4,0.608,0.095,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.448231376
2453,211004_13_Day3_T3_positions.csv,15.7480674,211004,211004_13,3,Day3,169,E4HN_F,B,MWM_150,10/13/21,40.9,5.438,0.133,12.5,1.486,0.119,0,0,NA,16.1,2.703,0.167,12.3,1.249,0.102,5.399,36.8,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.324694179
2454,211004_13_Day3_T4_positions.csv,3.48918008,211004,211004_13,4,Day3,185,E4HN_F,B,MWM_150,10/13/21,5.6,0.154,0.028,0,0,NA,0,0,NA,0,0,NA,5.6,0.154,0.028,0.039,1.5,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.034304705
2455,211004_13_Day4_T1_positions.csv,21.37684405,211004,211004_13,1,Day4,201,E4HN_F,B,MWM_150,10/14/21,40.9,2.894,0.071,0,0,NA,0.6,0.042,0.066,30.1,2.05,0.068,10.2,0.802,0.079,2.894,36.9,1.2,0.037,0.03,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.129330123
2456,211004_13_Day4_T2_positions.csv,10.88657463,211004,211004_13,2,Day4,217,E4HN_F,B,MWM_150,10/14/21,19.5,1.262,0.065,11,0.831,0.076,3,0.16,0.054,0,0,NA,5.6,0.272,0.049,1.224,15.5,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.106170199
2457,211004_13_Day4_T3_positions.csv,13.16457083,211004,211004_13,3,Day4,233,E4HN_F,B,MWM_150,10/14/21,30.1,2.186,0.073,4.2,0.358,0.086,2.2,0.161,0.072,3.2,0.223,0.069,20.4,1.444,0.071,2.148,26,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.154328714
2458,211004_13_Day4_T4_positions.csv,7.123835244,211004,211004_13,4,Day4,249,E4HN_F,B,MWM_150,10/14/21,15.7,0.62,0.04,0,0,NA,0,0,NA,0,0,NA,15.7,0.62,0.04,0.581,11.6,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.076318633
2459,211004_13_Day5_T1_positions.csv,1.555137743,211004,211004_13,1,Day5,265,E4HN_F,B,MWM_150,10/15/21,6.1,0.106,0.017,0,0,NA,0,0,NA,0,0,NA,6.1,0.106,0.017,0.071,2.1,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.041485043
2460,211004_13_Day5_T2_positions.csv,19.84212138,211004,211004_13,2,Day5,281,E4HN_F,B,MWM_150,10/15/21,44.4,5.383,0.121,1.5,0.204,0.136,0.5,0.045,0.096,25.2,2.957,0.117,17.2,2.177,0.127,5.295,40.3,0.8,0.089,0.106,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.258275053
2461,211004_13_Day5_T3_positions.csv,14.12687852,211004,211004_13,3,Day5,297,E4HN_F,B,MWM_150,10/15/21,26.9,2.8,0.104,0,0,NA,12,1.072,0.09,6.8,1.133,0.167,8.1,0.595,0.073,2.76,22.8,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.185100977
2462,211004_13_Day5_T4_positions.csv,14.95342605,211004,211004_13,4,Day5,313,E4HN_F,B,MWM_150,10/15/21,33.8,3.072,0.091,12.3,0.876,0.071,2.3,0.476,0.21,13.8,1.388,0.101,5.5,0.331,0.061,2.959,29.7,0,0,NA,Control,APOE44HN,Female,,XII,41,In House,211004-16,Control,211004_13,APOE44HN,female,211004,10/4/21,12,10/4/20,22.8,12/1/17,14.1,14,1.166666667,,211004-16:1,,,,,,14.1,Control,12.13333333,,60,12 months,0.192560519
2463,211004_13_Probe_D5_T1_positions.csv,22.19956581,211004,211004_13,1,e_D5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2464,211004_13_Probe_D8_T1_positions.csv,21.94784135,211004,211004_13,1,e_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2465,211004_14_Day1_T1_positions.csv,24.7350839,211004,211004_14,1,Day1,10,E4HN_M,B,MWM_150,10/11/21,60,8.089,0.135,0,0,NA,5.6,1.099,0.195,29.2,3.267,0.112,25.2,3.723,0.148,NA,NA,34.6,4.411,0.128,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.314317996
2466,211004_14_Day1_T2_positions.csv,15.32608415,211004,211004_14,2,Day1,26,E4HN_M,B,MWM_150,10/11/21,60,10.243,0.171,12.2,2.169,0.178,14.1,2.016,0.143,22,3.651,0.166,11.8,2.407,0.205,NA,NA,49.7,8.703,0.175,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.627400907
2467,211004_14_Day1_T3_positions.csv,14.25352518,211004,211004_14,3,Day1,42,E4HN_M,B,MWM_150,10/11/21,29.6,2.574,0.087,0,0,NA,4.2,0.522,0.124,2.7,0.342,0.128,22.8,1.709,0.075,2.48,25.6,10.7,0.85,0.079,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.168747878
2468,211004_14_Day1_T4_positions.csv,22.08402935,211004,211004_14,4,Day1,58,E4HN_M,B,MWM_150,10/11/21,60,8.607,0.143,5.3,0.703,0.133,16,2.715,0.169,24.2,3.236,0.134,14.5,1.953,0.135,NA,NA,38,4.111,0.108,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.372855183
2469,211004_14_Day2_T1_positions.csv,25.81118849,211004,211004_14,1,Day2,74,E4HN_M,B,MWM_150,10/12/21,60,8.38,0.14,8.2,1.612,0.196,24.8,3.163,0.128,18.1,2.335,0.129,8.9,1.27,0.142,NA,NA,34.9,4.184,0.12,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.312556081
2470,211004_14_Day2_T2_positions.csv,7.672642455,211004,211004_14,2,Day2,90,E4HN_M,B,MWM_150,10/12/21,13,0.43,0.033,0,0,NA,0,0,NA,1.2,0,0,11.8,0.43,0.037,0.33,9,0,0,NA,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.049581198
2471,211004_14_Day2_T3_positions.csv,6.924808277,211004,211004_14,3,Day2,106,E4HN_M,B,MWM_150,10/12/21,13.3,0.991,0.075,0,0,NA,2,0.143,0.071,2.2,0.274,0.124,9.1,0.574,0.063,0.991,9.2,0,0,NA,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.125050344
2472,211004_14_Day2_T4_positions.csv,24.92445886,211004,211004_14,4,Day2,122,E4HN_M,B,MWM_150,10/12/21,60,7.98,0.133,26.7,3.599,0.135,7.2,1.043,0.146,18.5,2.325,0.126,7.6,1.014,0.133,NA,NA,24.8,2.016,0.081,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.307817418
2473,211004_14_Day3_T1_positions.csv,27.594248,211004,211004_14,1,Day3,138,E4HN_M,B,MWM_150,10/13/21,60,6.789,0.113,8.7,1.108,0.128,20.8,2.071,0.099,7.3,1.038,0.142,23.2,2.572,0.111,NA,NA,24.5,1.696,0.069,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.237425373
2474,211004_14_Day3_T2_positions.csv,27.60160433,211004,211004_14,2,Day3,154,E4HN_M,B,MWM_150,10/13/21,60,7.686,0.128,17.3,2.348,0.136,17.2,1.58,0.092,9.9,1.263,0.127,15.6,2.495,0.16,NA,NA,22.8,2.096,0.092,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.268726184
2475,211004_14_Day3_T3_positions.csv,14.50375743,211004,211004_14,3,Day3,170,E4HN_M,B,MWM_150,10/13/21,26.2,2.121,0.081,0,0,NA,0,0,NA,14,1.222,0.087,12.2,0.899,0.074,2.121,22.1,2.5,0.2,0.08,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.136805546
2476,211004_14_Day3_T4_positions.csv,19.90271984,211004,211004_14,4,Day3,186,E4HN_M,B,MWM_150,10/13/21,60,8.945,0.149,11.2,1.889,0.168,21.5,2.854,0.133,12.1,1.825,0.15,15.2,2.377,0.157,NA,NA,27.5,3.311,0.12,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.427934741
2477,211004_14_Day4_T1_positions.csv,7.966570159,211004,211004_14,1,Day4,202,E4HN_M,B,MWM_150,10/14/21,14.5,0.862,0.059,0,0,NA,0,0,NA,8.2,0.65,0.08,6.4,0.212,0.033,0.816,10.4,0,0,NA,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.096134864
2478,211004_14_Day4_T2_positions.csv,6.043785004,211004,211004_14,2,Day4,218,E4HN_M,B,MWM_150,10/14/21,12.7,0.908,0.072,1.1,0.137,0.128,3.7,0.46,0.125,0,0,NA,8,0.311,0.039,0.908,8.6,0,0,NA,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.128907966
2479,211004_14_Day4_T3_positions.csv,14.37779734,211004,211004_14,3,Day4,234,E4HN_M,B,MWM_150,10/14/21,23.2,1.94,0.084,1.5,0.172,0.117,6.4,0.769,0.12,0,0,NA,15.3,0.999,0.065,1.892,19.1,1.9,0,0,HFD,APOE44HN,Male,,XII,34,In House,211004-9,HFD,211004_14,APOE44HN,male,211004,10/4/21,12,10/4/20,43.1,11/30/17,14.07,14,1.166666667,,211004-9:1,N59078_m00-m48,N59079,105,24,,14.07,HFD,12.13333333,,60,12 months,0.126155909
